transcript_id	gene_id	filepath
ENST00000454253.2	ENSG00000236641.2	chr22/ENST00000454253.2_predictions.tsv
ENST00000623422.1	ENSG00000279298.1	chr22/ENST00000623422.1_predictions.tsv
ENST00000432495.1	ENSG00000233577.7	chr22/ENST00000432495.1_predictions.tsv
ENST00000609964.1	ENSG00000272798.1	chr22/ENST00000609964.1_predictions.tsv
ENST00000609475.1	ENSG00000272977.1	chr22/ENST00000609475.1_predictions.tsv
ENST00000412773.2	ENSG00000234884.3	chr22/ENST00000412773.2_predictions.tsv
ENST00000413494.1	ENSG00000237387.1	chr22/ENST00000413494.1_predictions.tsv
ENST00000624255.1	ENSG00000278960.1	chr22/ENST00000624255.1_predictions.tsv
ENST00000600211.5	ENSG00000231933.8	chr22/ENST00000600211.5_predictions.tsv
ENST00000436423.1	ENSG00000232464.1	chr22/ENST00000436423.1_predictions.tsv
ENST00000420391.2	ENSG00000236464.2	chr22/ENST00000420391.2_predictions.tsv
ENST00000434510.2	ENSG00000229770.3	chr22/ENST00000434510.2_predictions.tsv
ENST00000414989.2	ENSG00000224192.2	chr22/ENST00000414989.2_predictions.tsv
ENST00000566814.2	ENSG00000261188.4	chr22/ENST00000566814.2_predictions.tsv
ENST00000620145.6	ENSG00000225783.10	chr22/ENST00000620145.6_predictions.tsv
ENST00000382641.1	ENSG00000206028.2	chr22/ENST00000382641.1_predictions.tsv
ENST00000450963.6	ENSG00000244625.8	chr22/ENST00000450963.6_predictions.tsv
ENST00000623027.1	ENSG00000279440.1	chr22/ENST00000623027.1_predictions.tsv
ENST00000623814.1	ENSG00000279914.1	chr22/ENST00000623814.1_predictions.tsv
ENST00000624792.1	ENSG00000279848.1	chr22/ENST00000624792.1_predictions.tsv
ENST00000453934.1	ENSG00000236858.2	chr22/ENST00000453934.1_predictions.tsv
ENST00000623947.1	ENSG00000280025.1	chr22/ENST00000623947.1_predictions.tsv
ENST00000430468.1	ENSG00000231405.1	chr22/ENST00000430468.1_predictions.tsv
ENST00000427360.1	ENSG00000238195.2	chr22/ENST00000427360.1_predictions.tsv
ENST00000418271.2	ENSG00000233521.9	chr22/ENST00000418271.2_predictions.tsv
ENST00000449126.1	ENSG00000233574.2	chr22/ENST00000449126.1_predictions.tsv
ENST00000454387.2	ENSG00000223726.2	chr22/ENST00000454387.2_predictions.tsv
ENST00000426467.1	ENSG00000226741.3	chr22/ENST00000426467.1_predictions.tsv
ENST00000413244.1	ENSG00000230051.4	chr22/ENST00000413244.1_predictions.tsv
ENST00000625043.1	ENSG00000280445.2	chr22/ENST00000625043.1_predictions.tsv
ENST00000440477.1	ENSG00000227880.2	chr22/ENST00000440477.1_predictions.tsv
ENST00000415655.1	ENSG00000224027.2	chr22/ENST00000415655.1_predictions.tsv
ENST00000440255.1	ENSG00000227838.1	chr22/ENST00000440255.1_predictions.tsv
ENST00000422833.1	ENSG00000231495.1	chr22/ENST00000422833.1_predictions.tsv
ENST00000417957.1	ENSG00000226169.1	chr22/ENST00000417957.1_predictions.tsv
ENST00000454741.5	ENSG00000235954.10	chr22/ENST00000454741.5_predictions.tsv
ENST00000458080.2	ENSG00000226471.8	chr22/ENST00000458080.2_predictions.tsv
ENST00000607919.1	ENSG00000272858.1	chr22/ENST00000607919.1_predictions.tsv
ENST00000412798.1	ENSG00000235786.1	chr22/ENST00000412798.1_predictions.tsv
ENST00000325660.3	ENSG00000177993.4	chr22/ENST00000325660.3_predictions.tsv
ENST00000456740.1	ENSG00000226772.1	chr22/ENST00000456740.1_predictions.tsv
ENST00000433125.1	ENSG00000237015.1	chr22/ENST00000433125.1_predictions.tsv
ENST00000608014.1	ENSG00000273216.1	chr22/ENST00000608014.1_predictions.tsv
ENST00000461286.4	ENSG00000225465.11	chr22/ENST00000461286.4_predictions.tsv
ENST00000411969.1	ENSG00000234208.1	chr22/ENST00000411969.1_predictions.tsv
ENST00000416352.1	ENSG00000232396.3	chr22/ENST00000416352.1_predictions.tsv
ENST00000453743.7	ENSG00000227117.7	chr22/ENST00000453743.7_predictions.tsv
ENST00000432360.3	ENSG00000225676.3	chr22/ENST00000432360.3_predictions.tsv
ENST00000447565.1	ENSG00000232530.2	chr22/ENST00000447565.1_predictions.tsv
ENST00000608354.1	ENSG00000268812.3	chr22/ENST00000608354.1_predictions.tsv
ENST00000623328.1	ENSG00000279699.1	chr22/ENST00000623328.1_predictions.tsv
ENST00000608677.1	ENSG00000273350.1	chr22/ENST00000608677.1_predictions.tsv
ENST00000608952.1	ENSG00000272689.1	chr22/ENST00000608952.1_predictions.tsv
ENST00000607893.2	ENSG00000273428.5	chr22/ENST00000607893.2_predictions.tsv
ENST00000432130.1	ENSG00000223831.1	chr22/ENST00000432130.1_predictions.tsv
ENST00000422995.2	ENSG00000235989.5	chr22/ENST00000422995.2_predictions.tsv
ENST00000602847.1	ENSG00000269987.1	chr22/ENST00000602847.1_predictions.tsv
ENST00000602955.1	ENSG00000269972.1	chr22/ENST00000602955.1_predictions.tsv
ENST00000623789.1	ENSG00000278920.1	chr22/ENST00000623789.1_predictions.tsv
ENST00000609017.1	ENSG00000273387.1	chr22/ENST00000609017.1_predictions.tsv
ENST00000526089.1	ENSG00000254835.1	chr22/ENST00000526089.1_predictions.tsv
ENST00000440456.5	ENSG00000228839.6	chr22/ENST00000440456.5_predictions.tsv
ENST00000504184.4	ENSG00000213888.4	chr22/ENST00000504184.4_predictions.tsv
ENST00000464523.1	ENSG00000240591.2	chr22/ENST00000464523.1_predictions.tsv
ENST00000430449.1	ENSG00000227519.1	chr22/ENST00000430449.1_predictions.tsv
ENST00000416995.3	ENSG00000230866.3	chr22/ENST00000416995.3_predictions.tsv
ENST00000426354.1	ENSG00000230120.1	chr22/ENST00000426354.1_predictions.tsv
ENST00000434942.2	ENSG00000242082.2	chr22/ENST00000434942.2_predictions.tsv
ENST00000608926.1	ENSG00000273325.1	chr22/ENST00000608926.1_predictions.tsv
ENST00000446543.1	ENSG00000234626.2	chr22/ENST00000446543.1_predictions.tsv
ENST00000420171.1	ENSG00000230736.2	chr22/ENST00000420171.1_predictions.tsv
ENST00000444848.1	ENSG00000241954.1	chr22/ENST00000444848.1_predictions.tsv
ENST00000428201.1	ENSG00000236054.2	chr22/ENST00000428201.1_predictions.tsv
ENST00000444982.1	ENSG00000229673.1	chr22/ENST00000444982.1_predictions.tsv
ENST00000447396.1	ENSG00000228622.1	chr22/ENST00000447396.1_predictions.tsv
ENST00000452505.1	ENSG00000231253.3	chr22/ENST00000452505.1_predictions.tsv
ENST00000434741.1	ENSG00000232073.1	chr22/ENST00000434741.1_predictions.tsv
ENST00000453924.1	ENSG00000230741.1	chr22/ENST00000453924.1_predictions.tsv
ENST00000445391.1	ENSG00000232081.1	chr22/ENST00000445391.1_predictions.tsv
ENST00000424291.5	ENSG00000224973.7	chr22/ENST00000424291.5_predictions.tsv
ENST00000610170.2	ENSG00000273082.2	chr22/ENST00000610170.2_predictions.tsv
ENST00000412218.1	ENSG00000236052.3	chr22/ENST00000412218.1_predictions.tsv
ENST00000450365.2	ENSG00000224404.3	chr22/ENST00000450365.2_predictions.tsv
ENST00000624442.1	ENSG00000280356.2	chr22/ENST00000624442.1_predictions.tsv
ENST00000423712.1	ENSG00000234891.1	chr22/ENST00000423712.1_predictions.tsv
ENST00000440858.1	ENSG00000237316.2	chr22/ENST00000440858.1_predictions.tsv
ENST00000610215.1	ENSG00000273068.1	chr22/ENST00000610215.1_predictions.tsv
ENST00000609073.1	ENSG00000273176.1	chr22/ENST00000609073.1_predictions.tsv
ENST00000610000.1	ENSG00000273044.1	chr22/ENST00000610000.1_predictions.tsv
ENST00000472240.1	ENSG00000268818.2	chr22/ENST00000472240.1_predictions.tsv
ENST00000417782.1	ENSG00000228587.1	chr22/ENST00000417782.1_predictions.tsv
ENST00000625157.1	ENSG00000279652.1	chr22/ENST00000625157.1_predictions.tsv
ENST00000623420.1	ENSG00000279927.1	chr22/ENST00000623420.1_predictions.tsv
ENST00000624264.1	ENSG00000279217.1	chr22/ENST00000624264.1_predictions.tsv
ENST00000623490.1	ENSG00000279714.1	chr22/ENST00000623490.1_predictions.tsv
ENST00000624395.1	ENSG00000279805.1	chr22/ENST00000624395.1_predictions.tsv
ENST00000424761.2	ENSG00000223695.2	chr22/ENST00000424761.2_predictions.tsv
ENST00000442579.1	ENSG00000228719.2	chr22/ENST00000442579.1_predictions.tsv
ENST00000433970.1	ENSG00000229971.1	chr22/ENST00000433970.1_predictions.tsv
ENST00000562756.1	ENSG00000261675.1	chr22/ENST00000562756.1_predictions.tsv
ENST00000430281.4	ENSG00000234688.4	chr22/ENST00000430281.4_predictions.tsv
ENST00000417792.1	ENSG00000234979.1	chr22/ENST00000417792.1_predictions.tsv
ENST00000619915.2	ENSG00000183822.4	chr22/ENST00000619915.2_predictions.tsv
ENST00000400221.1	ENSG00000215403.1	chr22/ENST00000400221.1_predictions.tsv
ENST00000414203.2	ENSG00000231467.2	chr22/ENST00000414203.2_predictions.tsv
ENST00000419128.2	ENSG00000235237.2	chr22/ENST00000419128.2_predictions.tsv
ENST00000430883.5	ENSG00000243902.7	chr22/ENST00000430883.5_predictions.tsv
ENST00000445088.2	ENSG00000237862.4	chr22/ENST00000445088.2_predictions.tsv
ENST00000609322.1	ENSG00000272694.2	chr22/ENST00000609322.1_predictions.tsv
ENST00000428838.3	ENSG00000225867.3	chr22/ENST00000428838.3_predictions.tsv
ENST00000456099.1	ENSG00000233360.5	chr22/ENST00000456099.1_predictions.tsv
ENST00000623726.1	ENSG00000279738.1	chr22/ENST00000623726.1_predictions.tsv
ENST00000624344.1	ENSG00000278948.1	chr22/ENST00000624344.1_predictions.tsv
ENST00000609976.1	ENSG00000272582.1	chr22/ENST00000609976.1_predictions.tsv
ENST00000410099.1	ENSG00000222044.1	chr22/ENST00000410099.1_predictions.tsv
ENST00000609265.1	ENSG00000273214.1	chr22/ENST00000609265.1_predictions.tsv
ENST00000445483.1	ENSG00000233739.1	chr22/ENST00000445483.1_predictions.tsv
ENST00000609162.1	ENSG00000272720.1	chr22/ENST00000609162.1_predictions.tsv
ENST00000624072.1	ENSG00000279080.1	chr22/ENST00000624072.1_predictions.tsv
ENST00000420172.1	ENSG00000235246.1	chr22/ENST00000420172.1_predictions.tsv
ENST00000454123.1	ENSG00000229955.1	chr22/ENST00000454123.1_predictions.tsv
ENST00000433230.1	ENSG00000228620.2	chr22/ENST00000433230.1_predictions.tsv
ENST00000423346.1	ENSG00000230912.1	chr22/ENST00000423346.1_predictions.tsv
ENST00000444381.1	ENSG00000228274.6	chr22/ENST00000444381.1_predictions.tsv
ENST00000420118.1	ENSG00000244491.1	chr22/ENST00000420118.1_predictions.tsv
ENST00000418803.1	ENSG00000230149.2	chr22/ENST00000418803.1_predictions.tsv
ENST00000609428.1	ENSG00000273096.1	chr22/ENST00000609428.1_predictions.tsv
ENST00000416406.1	ENSG00000225450.1	chr22/ENST00000416406.1_predictions.tsv
ENST00000609212.1	ENSG00000272669.1	chr22/ENST00000609212.1_predictions.tsv
ENST00000607991.1	ENSG00000273076.1	chr22/ENST00000607991.1_predictions.tsv
ENST00000513758.2	ENSG00000249310.2	chr22/ENST00000513758.2_predictions.tsv
ENST00000624656.1	ENSG00000279833.1	chr22/ENST00000624656.1_predictions.tsv
ENST00000434516.1	ENSG00000224794.2	chr22/ENST00000434516.1_predictions.tsv
ENST00000623458.1	ENSG00000280216.1	chr22/ENST00000623458.1_predictions.tsv
ENST00000432239.1	ENSG00000227188.1	chr22/ENST00000432239.1_predictions.tsv
ENST00000569912.3	ENSG00000261202.3	chr22/ENST00000569912.3_predictions.tsv
ENST00000414261.1	ENSG00000229999.6	chr22/ENST00000414261.1_predictions.tsv
ENST00000609279.1	ENSG00000272834.1	chr22/ENST00000609279.1_predictions.tsv
ENST00000417123.1	ENSG00000232564.4	chr22/ENST00000417123.1_predictions.tsv
ENST00000420537.2	ENSG00000231993.3	chr22/ENST00000420537.2_predictions.tsv
ENST00000441316.2	ENSG00000235513.2	chr22/ENST00000441316.2_predictions.tsv
ENST00000609612.1	ENSG00000273424.1	chr22/ENST00000609612.1_predictions.tsv
ENST00000333487.2	ENSG00000184068.2	chr22/ENST00000333487.2_predictions.tsv
ENST00000424613.1	ENSG00000224883.1	chr22/ENST00000424613.1_predictions.tsv
ENST00000602718.1	ENSG00000270083.1	chr22/ENST00000602718.1_predictions.tsv
ENST00000439129.5	ENSG00000237037.9	chr22/ENST00000439129.5_predictions.tsv
ENST00000428786.1	ENSG00000232710.1	chr22/ENST00000428786.1_predictions.tsv
ENST00000626627.1	ENSG00000281538.1	chr22/ENST00000626627.1_predictions.tsv
ENST00000332965.4	ENSG00000182057.6	chr22/ENST00000332965.4_predictions.tsv
ENST00000424852.1	ENSG00000229891.5	chr22/ENST00000424852.1_predictions.tsv
ENST00000428765.1	ENSG00000230107.2	chr22/ENST00000428765.1_predictions.tsv
ENST00000602478.2	ENSG00000270022.4	chr22/ENST00000602478.2_predictions.tsv
ENST00000443063.1	ENSG00000230319.2	chr22/ENST00000443063.1_predictions.tsv
ENST00000420269.1	ENSG00000236272.1	chr22/ENST00000420269.1_predictions.tsv
ENST00000419643.1	ENSG00000234892.1	chr22/ENST00000419643.1_predictions.tsv
ENST00000458463.1	ENSG00000203527.2	chr22/ENST00000458463.1_predictions.tsv
ENST00000450750.2	ENSG00000236117.2	chr22/ENST00000450750.2_predictions.tsv
ENST00000431327.4	ENSG00000223843.6	chr22/ENST00000431327.4_predictions.tsv
ENST00000564696.1	ENSG00000261251.2	chr22/ENST00000564696.1_predictions.tsv
ENST00000623440.1	ENSG00000279175.1	chr22/ENST00000623440.1_predictions.tsv
ENST00000624919.1	ENSG00000280434.1	chr22/ENST00000624919.1_predictions.tsv
ENST00000623969.1	ENSG00000279933.1	chr22/ENST00000623969.1_predictions.tsv
ENST00000624215.1	ENSG00000280011.1	chr22/ENST00000624215.1_predictions.tsv
ENST00000406912.1	ENSG00000220702.1	chr22/ENST00000406912.1_predictions.tsv
ENST00000415702.1	ENSG00000232655.2	chr22/ENST00000415702.1_predictions.tsv
ENST00000624619.1	ENSG00000279642.1	chr22/ENST00000624619.1_predictions.tsv
ENST00000334566.10	ENSG00000187012.12	chr22/ENST00000334566.10_predictions.tsv
ENST00000443783.2	ENSG00000234300.2	chr22/ENST00000443783.2_predictions.tsv
ENST00000424580.1	ENSG00000230922.1	chr22/ENST00000424580.1_predictions.tsv
ENST00000426282.7	ENSG00000226328.9	chr22/ENST00000426282.7_predictions.tsv
ENST00000609432.1	ENSG00000273243.1	chr22/ENST00000609432.1_predictions.tsv
ENST00000610217.1	ENSG00000273353.1	chr22/ENST00000610217.1_predictions.tsv
ENST00000609206.3	ENSG00000273287.3	chr22/ENST00000609206.3_predictions.tsv
ENST00000454439.2	ENSG00000232363.2	chr22/ENST00000454439.2_predictions.tsv
ENST00000422971.2	ENSG00000238120.3	chr22/ENST00000422971.2_predictions.tsv
ENST00000623075.1	ENSG00000280383.1	chr22/ENST00000623075.1_predictions.tsv
ENST00000623717.1	ENSG00000279954.2	chr22/ENST00000623717.1_predictions.tsv
ENST00000451118.1	ENSG00000235091.3	chr22/ENST00000451118.1_predictions.tsv
ENST00000624893.1	ENSG00000280424.1	chr22/ENST00000624893.1_predictions.tsv
ENST00000608290.2	ENSG00000273145.2	chr22/ENST00000608290.2_predictions.tsv
ENST00000421538.1	ENSG00000231711.3	chr22/ENST00000421538.1_predictions.tsv
ENST00000360737.4	ENSG00000197182.17	chr22/ENST00000360737.4_predictions.tsv
ENST00000439423.1	ENSG00000231010.1	chr22/ENST00000439423.1_predictions.tsv
ENST00000412643.1	ENSG00000235159.3	chr22/ENST00000412643.1_predictions.tsv
ENST00000624818.1	ENSG00000280384.1	chr22/ENST00000624818.1_predictions.tsv
ENST00000623117.1	ENSG00000277232.2	chr22/ENST00000623117.1_predictions.tsv
ENST00000426112.1	ENSG00000234869.2	chr22/ENST00000426112.1_predictions.tsv
ENST00000564152.3	ENSG00000260708.3	chr22/ENST00000564152.3_predictions.tsv
ENST00000624605.1	ENSG00000280312.1	chr22/ENST00000624605.1_predictions.tsv
ENST00000434707.1	ENSG00000224715.2	chr22/ENST00000434707.1_predictions.tsv
ENST00000405369.4	ENSG00000218357.5	chr22/ENST00000405369.4_predictions.tsv
ENST00000380990.5	ENSG00000205634.8	chr22/ENST00000380990.5_predictions.tsv
ENST00000423737.5	ENSG00000224271.9	chr22/ENST00000423737.5_predictions.tsv
ENST00000623760.1	ENSG00000279712.1	chr22/ENST00000623760.1_predictions.tsv
ENST00000457518.1	ENSG00000235154.1	chr22/ENST00000457518.1_predictions.tsv
ENST00000624219.1	ENSG00000278890.1	chr22/ENST00000624219.1_predictions.tsv
ENST00000414483.2	ENSG00000238192.2	chr22/ENST00000414483.2_predictions.tsv
ENST00000446364.1	ENSG00000229275.2	chr22/ENST00000446364.1_predictions.tsv
ENST00000453866.1	ENSG00000233179.2	chr22/ENST00000453866.1_predictions.tsv
ENST00000626321.1	ENSG00000281732.2	chr22/ENST00000626321.1_predictions.tsv
ENST00000380981.3	ENSG00000205632.5	chr22/ENST00000380981.3_predictions.tsv
ENST00000623446.1	ENSG00000280199.1	chr22/ENST00000623446.1_predictions.tsv
ENST00000400023.5	ENSG00000188511.15	chr22/ENST00000400023.5_predictions.tsv
ENST00000625038.1	ENSG00000280224.1	chr22/ENST00000625038.1_predictions.tsv
ENST00000623197.1	ENSG00000279597.1	chr22/ENST00000623197.1_predictions.tsv
ENST00000391625.2	ENSG00000212939.2	chr22/ENST00000391625.2_predictions.tsv
ENST00000393264.3	ENSG00000213279.3	chr22/ENST00000393264.3_predictions.tsv
ENST00000447372.1	ENSG00000226954.1	chr22/ENST00000447372.1_predictions.tsv
ENST00000624882.1	ENSG00000279345.1	chr22/ENST00000624882.1_predictions.tsv
ENST00000565177.1	ENSG00000260613.2	chr22/ENST00000565177.1_predictions.tsv
ENST00000624617.1	ENSG00000279494.1	chr22/ENST00000624617.1_predictions.tsv
ENST00000610245.1	ENSG00000273192.1	chr22/ENST00000610245.1_predictions.tsv
ENST00000623759.3	ENSG00000278869.3	chr22/ENST00000623759.3_predictions.tsv
ENST00000623740.1	ENSG00000280395.1	chr22/ENST00000623740.1_predictions.tsv
ENST00000607943.1	ENSG00000273188.1	chr22/ENST00000607943.1_predictions.tsv
ENST00000608025.3	ENSG00000273253.3	chr22/ENST00000608025.3_predictions.tsv
ENST00000610050.1	ENSG00000272836.1	chr22/ENST00000610050.1_predictions.tsv
ENST00000608016.1	ENSG00000273137.1	chr22/ENST00000608016.1_predictions.tsv
ENST00000453835.1	ENSG00000227484.1	chr22/ENST00000453835.1_predictions.tsv
ENST00000623684.1	ENSG00000279182.1	chr22/ENST00000623684.1_predictions.tsv
ENST00000608319.1	ENSG00000272821.1	chr22/ENST00000608319.1_predictions.tsv
ENST00000609178.2	ENSG00000272666.2	chr22/ENST00000609178.2_predictions.tsv
ENST00000609268.3	ENSG00000273272.3	chr22/ENST00000609268.3_predictions.tsv
ENST00000380711.3	ENSG00000205559.6	chr22/ENST00000380711.3_predictions.tsv
ENST00000449652.1	ENSG00000225929.2	chr22/ENST00000449652.1_predictions.tsv
ENST00000532913.1	ENSG00000254499.1	chr22/ENST00000532913.1_predictions.tsv
ENST00000391707.7	ENSG00000226179.6	chrX/ENST00000391707.7_predictions.tsv
ENST00000627721.4	ENSG00000281849.4	chrX/ENST00000627721.4_predictions.tsv
ENST00000420865.7	ENSG00000237531.7	chrX/ENST00000420865.7_predictions.tsv
ENST00000430235.7	ENSG00000236871.8	chrX/ENST00000430235.7_predictions.tsv
ENST00000427886.6	ENSG00000223511.8	chrX/ENST00000427886.6_predictions.tsv
ENST00000453953.6	ENSG00000234622.6	chrX/ENST00000453953.6_predictions.tsv
ENST00000437244.6	ENSG00000223571.6	chrX/ENST00000437244.6_predictions.tsv
ENST00000445785.6	ENSG00000230542.6	chrX/ENST00000445785.6_predictions.tsv
ENST00000445107.1	ENSG00000235483.1	chrX/ENST00000445107.1_predictions.tsv
ENST00000414053.1	ENSG00000229851.1	chrX/ENST00000414053.1_predictions.tsv
ENST00000457435.3	ENSG00000228459.6	chrX/ENST00000457435.3_predictions.tsv
ENST00000414074.1	ENSG00000236188.1	chrX/ENST00000414074.1_predictions.tsv
ENST00000420725.1	ENSG00000236513.1	chrX/ENST00000420725.1_predictions.tsv
ENST00000422914.2	ENSG00000236120.8	chrX/ENST00000422914.2_predictions.tsv
ENST00000625074.1	ENSG00000279682.1	chrX/ENST00000625074.1_predictions.tsv
ENST00000440430.2	ENSG00000229012.2	chrX/ENST00000440430.2_predictions.tsv
ENST00000432442.2	ENSG00000228543.2	chrX/ENST00000432442.2_predictions.tsv
ENST00000430057.1	ENSG00000225076.1	chrX/ENST00000430057.1_predictions.tsv
ENST00000454113.1	ENSG00000227042.1	chrX/ENST00000454113.1_predictions.tsv
ENST00000425057.1	ENSG00000223487.1	chrX/ENST00000425057.1_predictions.tsv
ENST00000451564.1	ENSG00000233338.1	chrX/ENST00000451564.1_predictions.tsv
ENST00000568788.1	ENSG00000261030.1	chrX/ENST00000568788.1_predictions.tsv
ENST00000412485.3	ENSG00000235385.4	chrX/ENST00000412485.3_predictions.tsv
ENST00000431486.1	ENSG00000231216.1	chrX/ENST00000431486.1_predictions.tsv
ENST00000419566.5	ENSG00000226985.8	chrX/ENST00000419566.5_predictions.tsv
ENST00000448948.2	ENSG00000233535.2	chrX/ENST00000448948.2_predictions.tsv
ENST00000391359.2	ENSG00000212663.2	chrX/ENST00000391359.2_predictions.tsv
ENST00000421585.2	ENSG00000225833.2	chrX/ENST00000421585.2_predictions.tsv
ENST00000630399.1	ENSG00000281371.1	chrX/ENST00000630399.1_predictions.tsv
ENST00000435789.1	ENSG00000238178.8	chrX/ENST00000435789.1_predictions.tsv
ENST00000433228.1	ENSG00000235834.1	chrX/ENST00000433228.1_predictions.tsv
ENST00000452788.1	ENSG00000230020.1	chrX/ENST00000452788.1_predictions.tsv
ENST00000453902.1	ENSG00000225882.2	chrX/ENST00000453902.1_predictions.tsv
ENST00000430641.1	ENSG00000237221.2	chrX/ENST00000430641.1_predictions.tsv
ENST00000439295.1	ENSG00000237836.6	chrX/ENST00000439295.1_predictions.tsv
ENST00000424026.1	ENSG00000225037.1	chrX/ENST00000424026.1_predictions.tsv
ENST00000442155.1	ENSG00000237019.1	chrX/ENST00000442155.1_predictions.tsv
ENST00000366134.3	ENSG00000233785.2	chrX/ENST00000366134.3_predictions.tsv
ENST00000427551.1	ENSG00000234230.1	chrX/ENST00000427551.1_predictions.tsv
ENST00000432626.1	ENSG00000236836.1	chrX/ENST00000432626.1_predictions.tsv
ENST00000423914.1	ENSG00000233403.2	chrX/ENST00000423914.1_predictions.tsv
ENST00000422048.5	ENSG00000228933.9	chrX/ENST00000422048.5_predictions.tsv
